   54788.009055   -1579.2968     674.9930   -1582.4880     675.0114    0.8191
   54788.111388   -1093.7646     677.5833   -1096.3638     677.6008    0.7138
   54788.809424   -1803.9594     558.6862   -1807.6513     558.7148    0.8830
   54789.824058   -1866.3087     690.5492   -1872.3548     690.5708    0.7905
   54793.792379   -1145.2850     609.8231   -1152.6691     609.8507    0.6205
   54794.009876   -1537.5330     705.1370   -1542.5045     705.1575    0.8112
   54794.887530   -1406.8155     525.4439   -1413.2197     525.4815    0.7901
   54795.838209   -1876.5849     556.2284   -1947.2381     556.3122    0.3285
   54798.831529   -1194.1930     549.1611   -1204.3174     549.1947    0.5557
   54799.819477   -1454.7368     648.8594   -1456.7901     648.8757    0.8294
   54800.842969   -1347.4495     676.1164   -1379.4720     676.1700    0.3560
   54801.825306   -2362.2754     573.3358   -2381.2649     573.3719    0.6310
   54802.053558   -1682.9831     674.6274   -1691.2051     674.6547    0.7631
   54802.887122     757.4058     577.9626     385.0757     578.3741    0.0306
   54804.861224   -1621.5853     719.9118   -1628.0705     719.9369    0.7794
   54805.824508   -1927.6528     545.7470   -1939.1735     545.7900    0.8226
   54807.819816   -2446.8351     637.0994   -2454.8788     637.1308    0.8739
   54807.944722   -2924.3467     650.5364   -2924.9198     650.5571    0.9275
   54808.803814   -3013.9951     663.7305   -3021.4057     663.7601    0.8463
   54810.818032    1787.1209     518.1558   -1637.6390     521.0162    0.0405
   54811.814957    1743.0758     888.0017    1097.6808     888.7018    0.0682
   54811.944625   -3122.3791     939.0649   -3125.1362     939.0809    0.8397
   54813.900954   -2402.0849     712.6658   -2406.6891     712.6869    0.8624
   54814.002216   -3094.7109     838.9085   -3095.4434     838.9207    0.8678
   54816.808573   -2970.2165     906.3127   -2973.1965     906.3299    0.8720
   54816.945915   -2855.2154     654.5084   -2864.0121     654.5420    0.9046
   54817.795868   -2484.4142     460.1438   -2500.2793     460.2067    0.8223
   54818.793768   -2378.8305     546.0384   -2391.5543     546.0854    0.8249
   54818.918720   -3286.0513     745.4807   -3291.2967     745.5059    0.9110
   54819.939857   -3311.6169     852.3771   -3317.7518     852.3963    0.8077
   54820.870647   -3083.7720     610.9549   -3090.2470     610.9927    0.9419
   54820.928430   -2338.6869     684.7706   -2353.8598     684.8090    0.6594
   54821.811562   -2626.2941     546.5281   -2637.7377     546.5775    0.8682
   54822.020296   -3262.5683     697.0813   -3267.9510     697.1084    0.9066
   54822.801048   -3791.8397     540.4893   -3805.0631     540.5515    0.8990
   54828.796834   -2908.8125     525.3092   -2921.0606     525.3613    0.8824
   54833.799382   -3098.5950     494.9051   -3124.6589     494.9811    0.8258
   54833.898684   -2876.2995     564.6868   -2888.5166     564.7329    0.9003
   54834.864915   -2819.8342     546.0733   -2831.6203     546.1250    0.9096
   54835.932008   -2526.4419     562.5552   -2537.7666     562.5982    0.8745
   54841.808627   -1260.3384     596.9605   -1268.4910     596.9915    0.6412
   54844.878420   -2582.7323     490.6420   -2599.5796     490.7059    0.8565
   54845.807404   -2443.8181     497.2211   -2463.2275     497.2863    0.8037
   54850.813522   -1673.9715     584.1140   -1685.0340     584.1514    0.7751
   54851.829471   -2982.3556     823.9979   -2991.2384     824.0178    0.7833
   54852.906484   -2663.4061     542.1296   -2669.2455     542.1688    0.9181
   54854.885684   -2172.5811     584.7422   -2181.2201     584.7809    0.8004
   54857.888094   -2421.1730     517.8641   -2441.8369     517.9233    0.7389
   54858.811510   -1947.4025     497.2929   -1961.7518     497.3416    0.7724
   54859.832322   -1651.5274     448.3145   -1666.5618     448.3756    0.7687
