   54380.104011   -8279.1372     427.9059   -8408.2210     428.7773    0.9625
   54380.232538   -7233.2025     470.0791   -7345.3452     470.6289    0.9235
   54381.884236   -3559.1146     545.6531   -3577.9225     545.7777    0.9458
   54383.006401   -4309.2613     590.0543   -4320.2100     590.1422    0.9550
   54383.866921   -4299.4200     558.4952   -4312.6293     558.6091    0.9595
   54384.040258   -3231.7757     497.8485   -3248.2618     497.9786    0.9281
   54386.853808    1192.2583     613.8243    1177.6652     613.8882    0.5187
   54388.860451    1963.2185     416.8858    1951.9198     417.0458    0.9133
   54389.870875    2849.5188     476.3736    2849.5247     476.4374    0.9565
   54391.868050    3090.2284     486.7655    3080.1289     486.8391    0.9576
   54392.852392    2509.8699     425.3308    2508.0719     425.4465    0.9556
   54393.857552    3208.4606     463.7248    3204.6710     463.7969    0.9607
   54394.054548    3071.1049     428.4551    3074.0932     428.5356    0.9616
   54394.916237    2938.5182     578.5898    2935.4149     578.6222    0.9326
   54395.938779    2989.2579     969.3316    2966.4408     969.3759    0.4851
   54396.035877    3271.5988     971.7037    3269.9328     971.7116    0.7806
   54396.151227    3591.7534     724.4443    3587.6245     724.4639    0.9198
   54396.851539    4119.5420     409.5562    4111.7121     409.6488    0.9342
   54396.993552    3473.9950     407.5700    3476.9699     407.6345    0.9140
   54397.048353    3188.5877     594.9191    3186.2483     594.9498    0.9330
   54397.154204    4140.1894     422.7173    4129.3323     422.7767    0.8067
   54397.888667    4240.3564     427.5977    4236.1854     427.6800    0.9657
   54398.013865    4274.9139     458.4191    4271.8017     458.4774    0.9653
   54398.090305    3934.5936     397.3600    3933.6003     397.4524    0.9467
   54398.837015    4073.7772     408.6918    4064.3713     408.8144    0.9647
   54402.023185    4746.7112     489.2707    4750.0094     489.3058    0.9802
   54403.034103    3878.1458     652.3383    3875.8159     652.3589    0.9325
   54405.005508    3007.4023     447.4902    3007.8598     447.5573    0.9631
   54405.927183    3176.5776     459.1599    3177.6848     459.2188    0.9695
   54406.907883    3519.8625     394.6427    3530.7345     394.7159    0.9448
   54407.841616    3603.2242     429.4623    3601.6681     429.5449    0.9517
   54408.931783    3358.7087     538.7823    3360.6532     538.8094    0.9699
   54409.888016    3429.3709     395.2645    3434.9219     395.3449    0.9442
   54449.848981    4383.7155     487.2162    4381.4288     487.2531    0.9779
   54458.951591    4539.4898     627.9467    4536.6426     627.9721    0.9767
   54464.980226    4968.4286     596.9345    4961.2498     596.9710    0.9721
   54468.853790    4501.2554     516.1806    4496.6085     516.2216    0.9831
   54472.924215    4891.0191     520.1979    4889.8605     520.2307    0.9798
   54477.876428    4881.1681     414.4516    4878.8593     414.5207    0.9681
   54478.915807    4330.2716     539.2987    4330.9614     539.3233    0.9723
   54481.899128    4920.4881     913.8392    4915.4122     913.8617    0.7991
   54721.979146    5091.3957     496.4066    5086.1380     496.4547    0.9753
   54722.130799    5026.0091     483.4921    5021.6281     483.5376    0.9817
   54722.964461    4913.3082     515.9716    4906.6070     516.0154    0.9725
   54723.150340    4937.4448     579.8578    4935.3291     579.8860    0.9751
   54728.888316    5352.1553     728.4169    5351.9906     728.4316    0.9541
   54729.115002    5157.4923     520.7443    5153.7300     520.7790    0.9758
   54729.992063    4836.1945     474.7543    4830.8580     474.8054    0.9727
   54730.867771    5576.1493     548.9820    5572.5228     549.0231    0.9861
   54731.112905    4702.2538     452.5713    4701.6005     452.6179    0.9788
   54731.858816    5385.4533     416.8704    5383.5555     416.9343    0.9853
   54732.056065    4799.6764     383.4952    4801.4795     383.5468    0.9587
   54732.117206    5191.6015     382.4913    5195.3986     382.5590    0.9681
   54732.975148    4644.3843     456.3681    4642.7813     456.4133    0.9645
   54733.114483    5164.2044     420.2209    5161.5149     420.2806    0.9774
   54738.231546    5296.4602     595.6289    5293.6985     595.6565    0.9711
   54742.831602    5281.6866     486.5508    5279.0249     486.5973    0.9762
   54743.027685    4463.9665     730.6413    4459.6304     730.6632    0.9194
   54743.828278    3530.6238     845.8988    3527.0916     845.9159    0.8019
   54744.034301    4649.8555     500.1656    4651.0394     500.1915    0.9770
   54745.971025    4765.3603     500.9287    4761.2056     500.9655    0.9676
   54746.109845    4792.1289     472.0983    4787.4074     472.1443    0.9672
   54746.969733    5098.4004     395.0649    5101.0516     395.1157    0.9629
   54747.012534    4830.1077     438.2408    4826.4749     438.2852    0.9648
   54747.037456    5425.6824     442.1456    5420.7186     442.1904    0.9770
   54747.057180    5648.3830     435.6085    5646.0391     435.6526    0.9769
   54747.110852    5041.6106     409.9355    5040.8725     409.9946    0.9645
   54747.944900    5230.1104     417.5815    5230.0914     417.6335    0.9724
   54748.155688    4767.0287     565.4258    4766.2870     565.4454    0.9573
   54749.990436    4677.7761     691.2661    4671.0280     691.2940    0.8996
   54750.054532    5250.0419     580.4118    5246.4746     580.4403    0.9686
   54754.866813    5225.9876     447.3912    5203.6655     447.4671    0.8899
   54755.022698    5232.0260     487.4821    5227.4115     487.5097    0.9431
   54755.110949    4975.4748     433.3663    4969.2973     433.4259    0.9630
   54756.039912    4558.5436     829.0465    4551.1483     829.0681    0.8465
   54756.208894    5339.0589     914.4586    5314.5401     914.4949    0.7025
   54759.843448    5382.6578     455.4392    5377.1616     455.4947    0.9882
   54760.020326    4545.4283     419.7232    4539.5293     419.7760    0.9214
   54760.114982    5347.0947     502.5101    5345.3691     502.5397    0.9746
   54760.951581    5222.6603     479.2504    5217.5457     479.2929    0.9765
   54761.164093    5161.9911     612.7712    5159.2802     612.7963    0.9659
   54764.833260    5462.9070     716.5080    5457.5804     716.5345    0.9488
